feature_1,feature_2,feature_3,feature_4,id,date,y
107.27122352902106,159.56284866471535,178.02401664637836,-34.43408321985788,50504,2005-12-31,active
-65.39732046568773,61.479302346991616,79.27102261020895,-23.639618213117398,50504,2006-12-31,90+DPD
89.73907400161156,128.11488924965448,174.2619941163805,-6.746715756763077,50504,2007-12-31,active
-69.63791243398175,-5.573614458588282,60.91737086723151,-92.2315718675048,50504,2008-12-31,90+DPD
38.043832301665034,3.30240171590358,162.3728276237349,71.14660694865911,50505,2000-12-31,active
20.851894195687798,44.42559832136208,140.86890689745837,22.79651459765463,50505,2001-12-31,active
-104.48438619422406,188.41135792312625,71.81686824319345,44.14750221731083,50505,2002-12-31,90+DPD
13.065773238452074,42.66873478827347,118.26321922884665,-54.388921071501514,50505,2003-12-31,active
89.26512626960229,104.86352487637492,151.97276543968826,-101.20409136097668,50505,2004-12-31,active
81.05781089981907,208.63572614480753,166.64100254670427,-16.67686170248965,50505,2005-12-31,active
27.131995722247144,,137.14674236054017,-8.393423116042904,50505,2006-12-31,active
106.36367172081347,159.3033637913919,180.53180687233987,-21.418644546691972,50505,2007-12-31,active
-21.462173446995664,26.261673163078328,99.06890816726182,-49.82976108853358,50505,2008-12-31,active
63.547112813450035,216.5718239011065,150.90470760736392,-39.885052526602124,50505,2009-12-31,active
-40.078060707452245,77.42874434772895,104.8924654001824,22.48077332569205,50505,2010-12-31,90+DPD
30.2968412281563,50.9413425676938,121.28251126176166,-84.74071668056692,50505,2011-12-31,active
34.02442885621192,61.651535329121174,148.02433136687873,20.456142133065992,50505,2012-12-31,active
-31.865406433669254,-1.883955865936798,86.00185697570787,-79.8768423471997,50506,2000-12-31,active
36.6729013172138,66.6073214235627,148.30717668258652,15.053857905794612,50506,2001-12-31,active
-655.7872873726226,288.17934451486167,72.02820142470665,113.22107088731593,50506,2002-12-31,90+DPD
22.830478707973338,29.133532029592363,147.00094230222655,43.904512548331745,50506,2003-12-31,active
-2.4971664802036546,23.03138767745982,129.95432617429304,34.61195266922532,50506,2004-12-31,active
17.851617210265605,132.5089537149568,123.69932303186572,-42.22222967854743,50506,2005-12-31,active
84.79354176358532,104.1454604998045,160.27887226987713,-54.40553037713104,50506,2006-12-31,active
46.82795854391497,76.58254543350544,160.0303069066931,39.78251452954447,50506,2007-12-31,active
58.44192365270578,,150.3375415424325,-29.815169710490366,50506,2008-12-31,active
35.46471103320529,64.23245709416145,134.54691199332942,-40.8297519716253,50506,2009-12-31,active
74.92001774329832,296.8723382801064,,-94.0541303390363,50507,2000-12-31,active
61.24249487279212,103.19781393562523,157.56842374311668,-6.75066707092404,50507,2001-12-31,active
8.533494923782536,38.67175429423856,114.02812977211639,-61.153063480797975,50507,2002-12-31,90+DPD
74.43869362309877,84.72908349517417,178.99981959809512,51.5818021863078,50507,2003-12-31,active
33.38980885799059,-32.12884411181794,165.30302826688052,95.02948202419275,50507,2004-12-31,active
79.27706709437626,105.13222218146825,160.0901560348126,-41.32067692613911,50507,2005-12-31,active
13.478885652336713,39.94072093550688,127.26833639381204,-16.91180951028025,50507,2006-12-31,active
-90.17459619028149,202.9155275408535,89.23452894944374,82.84293649524923,50507,2007-12-31,90+DPD
-58.76182378337391,142.48885122872645,103.75520076544915,65.31279902638752,50507,2008-12-31,90+DPD
102.31836698320863,129.3743158966474,176.70649989575247,-27.9260723708819,50507,2009-12-31,active
-87.26511044465703,-35.05307444979679,60.670094769874076,-49.239933089633794,50507,2010-12-31,active
15.364775999306746,57.030804267899285,122.38324079756066,-42.388590869251374,50507,2011-12-31,active
-75.99815179717613,175.45397554999573,95.74910809141545,74.76471233574756,50507,2012-12-31,90+DPD
54.822033182932245,93.21454187813508,129.37229756497464,-111.38823087141608,50507,2013-12-31,active
21.824855780864063,-36.00756648860934,135.07406487181055,-5.2992182394357625,50507,2014-12-31,90+DPD
50.58969784658532,66.55655236956189,140.95752145188598,-51.4277972185371,50507,2015-12-31,active
35.46444594762804,70.02305298267089,155.11358832873617,47.26477759093928,50507,2016-12-31,active
-551.3434371797184,-82.73300273477035,46.003227402614364,-54.63065810042202,50507,2017-12-31,active
82.71843600083005,112.96854957825376,166.32271931693592,-23.22105514434968,50507,2018-12-31,active
18.28695334937996,38.78316995337351,,45.8115166992745,50508,2000-12-31,active
50.58493700496889,-18.436745064419423,176.69312787126825,100.65516556836253,50508,2001-12-31,active
14.276017413264931,51.263490243907356,133.41946803838832,7.530060990072599,50508,2002-12-31,active
-103.4713612652438,109.87336034002367,56.00690356999525,-26.897701642101673,50508,2003-12-31,90+DPD
-28.606766081112283,-64.95915792338698,81.33998223569692,-108.69303381255652,50508,2004-12-31,90+DPD
93.44186818861323,126.22493821622727,166.51874285480233,-49.228708654633046,50508,2005-12-31,active
-3.3299541407857074,-110.96246771225074,98.84508678330067,-97.85624432187758,50508,2006-12-31,90+DPD
64.31005663012888,190.1512805000461,150.5410157949081,-43.638704274283306,50508,2007-12-31,active
-16.465740654351023,27.015677271522918,112.81149698434366,-3.571967280428717,50508,2008-12-31,active
-14.076675525847316,6.581998843377576,119.16733533395907,17.407114626758943,50508,2009-12-31,90+DPD
27.229892799924265,53.4298693834198,,20.8065234234963,50508,2010-12-31,active
-13.524124988919786,-63.606188123050835,102.12417143412966,-57.670331403309795,50508,2011-12-31,90+DPD
37.15997197287197,59.045700074277114,154.73990738350284,41.2833959544435,50508,2012-12-31,active
7.289039648478738,34.18311620281908,122.74125683014239,-20.77294337191594,50508,2013-12-31,active
-46.346021119793704,-55.18719534023573,67.52818101704452,-123.06925147774182,50508,2014-12-31,90+DPD
-14.576723291108312,64.25340811851116,125.95135917451583,48.30822506306708,50509,2000-12-31,90+DPD
1.858937940344613,31.5701871193409,121.11001775709255,-14.117726533412673,50509,2001-12-31,active
14.053923310905075,-38.39137837632893,153.99148964991412,95.20519621156626,50509,2002-12-31,active
-32.979549414144444,-25.87427549998104,86.41006383968353,-75.57728507149555,50509,2003-12-31,90+DPD
60.75804940256428,78.67753999445426,132.30654910143824,-113.9189766864318,50509,2004-12-31,active
-31.333822706057838,12.639098489130355,96.41672747448638,-36.482752595645536,50509,2005-12-31,90+DPD
50.43443788272077,99.49359229367246,157.00314879499624,17.989540981959422,50509,2006-12-31,active
821.5007297628254,191.6124952374987,193.35891437865362,-111.97304388774623,50509,2007-12-31,active
-42.120212663667864,44.92770721911573,94.6303375599409,-16.64660842490141,50510,2000-12-31,90+DPD
22.529392001960517,52.35628564656446,141.82402738439595,22.746478627075124,50510,2001-12-31,active
81.3838552268134,110.33621613292891,152.57441499180138,-78.73810560419804,50510,2002-12-31,active
105.48120182684634,161.3841352119486,175.68082751550247,-39.94011330024489,50510,2003-12-31,active
36.30891616174109,57.45510886033877,131.8822749372721,-54.430905470608465,50510,2004-12-31,active
20.707003559614332,-39.82929682221545,152.4343936570176,71.78259206260462,50510,2005-12-31,active
39.02967761137394,94.59349706394785,148.13950932780813,8.698683160408592,50510,2006-12-31,active
-80.69386676346454,-50.299682668117214,67.65822069245073,-36.02455888991321,50510,2007-12-31,active
-1.3977980680372548,-132.1940090978228,104.50907952356481,-78.69706910574375,50510,2008-12-31,90+DPD
46.066530561030206,14.312445439658998,167.00845382259854,70.91502170346989,50510,2009-12-31,active
36.864698916841924,93.61745018832269,148.44588245602642,15.448044264991072,50510,2010-12-31,active
-0.421883043504453,30.21177213659685,111.10730223804882,-51.20765784148775,50510,2011-12-31,active
20.20557113493409,49.95564733697797,118.66765829234397,-70.54878598134215,50510,2012-12-31,active
35.42842151825802,57.310420670273444,121.09690631269643,-98.38210656538062,50510,2013-12-31,active
1.491975941262703,-28.921832680985112,137.30833382105524,55.50655539413561,50510,2014-12-31,active
79.94871232884704,107.80604560340376,157.86766374488474,-52.49596179196813,50510,2015-12-31,active
37.17333452705548,103.3056283996796,,-0.03184520728661237,50510,2016-12-31,active
-2.998149009946616,27.488580805438836,120.46291308441417,-4.707437022706278,50511,2000-12-31,active
-14.425129125149365,68.90851177848762,127.29281564567609,53.717475108851986,50511,2001-12-31,90+DPD
68.1917557998449,103.75133669047014,153.79078634003474,-40.40249680102336,50511,2002-12-31,active
-16.851607597639674,14.110734586763076,105.77826262610324,-32.84111032641533,50511,2003-12-31,active
19.202620732773063,36.6583475740692,114.80655607814442,-84.69121594099732,50511,2004-12-31,active
-43.37921504616738,4.2510367222774414,94.13446579900189,-16.027224444810724,50511,2005-12-31,active
117.47629298193795,158.8665392370353,174.88171210999008,-73.57283738110007,50511,2006-12-31,active
44.143326675729554,74.81872696690715,138.54802723842303,-45.432351966085974,50511,2007-12-31,active
-10.580196028943678,-88.21970341495401,142.0376991491025,105.50822978574557,50511,2008-12-31,active
33.53844278567737,46.94971622902615,152.2664844762737,39.683042309867695,50511,2009-12-31,active
-8.878804467608372,20.773650615396154,108.5454935003021,-40.990142136493944,50511,2010-12-31,active
31.05342013942651,68.34165951939325,149.22444760893336,33.13980902462943,50511,2011-12-31,active
23.85677100757889,55.285465882876856,147.6329154632231,44.301056317951684,50511,2012-12-31,active
-34.722546748776445,0.6723467162323492,99.9611683072439,-12.908873508440559,50511,2013-12-31,active
-44.58060003131913,-22.0960975447372,83.52078510791571,-58.71067902901769,50511,2014-12-31,active
11.624676824850294,16.58672630432229,140.36403860688483,43.56408851375698,50512,2000-12-31,active
65.92213819311796,87.48607793056874,173.31489211651183,48.709092583433275,50512,2001-12-31,active
77.6185010309896,105.49610095601759,155.34245231596702,-57.46502722086805,50512,2002-12-31,active
-20.625372377967917,0.6073379635818703,111.65690339000875,1.6768808632869685,50512,2003-12-31,90+DPD
12.564244054144629,-20.934135516536223,,56.271704792500465,50512,2004-12-31,active
-68.18249093331468,102.39784274531813,84.39967937804136,5.750825523527183,50512,2005-12-31,90+DPD
32.15017769967074,106.42843546199249,140.72288735418067,-5.610848153182679,50512,2006-12-31,active
-46.251683651889024,93.68983999860905,103.25051028229261,31.15905069957269,50512,2007-12-31,90+DPD
-63.77478790333895,-28.655575904740356,58.11996469220493,-119.2021228364163,50512,2008-12-31,active
45.29218287077167,188.34680086437868,,-26.410983650644543,50512,2009-12-31,active
-18.489851069671495,-106.64206834129187,90.72195275114187,-94.43094978539058,50512,2010-12-31,90+DPD
0.8935411824769153,-22.381449293455905,134.56166686209554,45.32431008874935,50512,2011-12-31,active
-84.68102852844301,48.06808005977912,58.00774467108925,-66.26735831128268,50512,2012-12-31,90+DPD
15.827615972242981,35.63068197766076,,50.13145072562684,50512,2013-12-31,active
-67.80674178754768,-52.94891916366136,64.48055783074506,-82.08456239992967,50512,2014-12-31,active
-22.591494071345004,17.349028137067858,104.29425160112854,-24.714788322823384,50512,2015-12-31,active
33.329825521046985,93.15723394951804,140.65474791643814,-9.010226974939227,50512,2016-12-31,active
-3.821471304847611,-104.58486175183081,,99.85057786620315,50512,2017-12-31,active
26.373587410104182,,147.86958372883407,38.978902937624134,50513,2000-12-31,active
679.4654120333183,178.3534445343031,186.80664457677153,-68.6714503429702,50513,2001-12-31,active
34.262556840083654,-125.29151735784858,136.99869120783535,-29.296661379650693,50513,2002-12-31,90+DPD
-2.5573374323378815,-7.465407848360725,111.38050794489855,-45.0592849463763,50513,2003-12-31,90+DPD
25.63675129388625,92.90393062787146,,25.299218704484534,50513,2004-12-31,active
43.20799077057305,94.23714167868623,151.0057361538601,10.448699535059117,50513,2005-12-31,active
63.40694115099789,82.24404736521203,,-71.4129574121729,50513,2006-12-31,active
30.121053342641193,-25.61757393937893,145.7582837339362,19.664698864985557,50513,2007-12-31,90+DPD
125.77340162363252,161.75971625847964,174.1963367037269,-97.35596723315201,50513,2008-12-31,active
46.35047215165377,78.278518519978,156.38831027114986,25.412769231179464,50513,2009-12-31,active
76.5426973947944,158.20011308904208,166.11216837502923,-8.106817979838878,50513,2010-12-31,active
801.2248625189754,204.46812004882307,2056.294884390391,-49.110679706852125,50513,2011-12-31,active
-48.17970477777866,-13.056572209661828,93.33446675590446,-7.552450414117737,50513,2012-12-31,active
50.207509306170394,156.7581915043733,149.1770973538232,-14.33757565808937,50514,2000-12-31,active
101.21388991131758,140.34561058976917,171.62636460050985,-46.77653592117016,50514,2001-12-31,active
52.250502655436875,98.7032574089194,161.5935793830031,33.05988465262277,50514,2002-12-31,active
-65.67407994578558,114.38400359841691,89.88828201212921,23.057316601054357,50514,2003-12-31,90+DPD
43.28813400198374,83.31202536756305,126.62938575360629,-94.20751482691,50514,2004-12-31,active
40.07240689417833,10.538097521758475,164.7301415198442,76.20771474078042,50514,2005-12-31,active
81.01405265209017,114.58803212178891,154.2339197401015,-70.65961369481214,50514,2006-12-31,active
29.88508771645612,47.46782405946143,138.57967441607224,-9.702536458702246,50514,2007-12-31,active
122.20147783406642,161.061513154929,176.59801127352262,-78.09441279985671,50514,2008-12-31,active
-26.407861690371472,-181.2169797728559,81.13551060445779,-116.32050004458485,50514,2009-12-31,90+DPD
21.08682105547522,45.62761313634679,128.86150455602152,-29.178310688653383,50514,2010-12-31,active
-0.570443879193469,-95.22481033552047,103.26050044345465,-85.73597812234742,50515,2000-12-31,90+DPD
31.620860040613078,62.208729608340384,150.1474193656932,35.598218456626334,50515,2001-12-31,active
82.76197408004633,118.89627828981455,152.35056912733234,-83.07457516279678,50515,2002-12-31,active
102.05684703720844,134.62755569445355,177.51320825267996,-23.7598692444323,50515,2003-12-31,active
-5.3136570939907735,19.971983124755447,116.8636077475445,-14.365610833641258,50515,2004-12-31,active
107.03040387726793,140.19073790172246,164.3583521783777,-92.52534438372386,50515,2005-12-31,active
45.7648484261547,134.09641643317875,,-27.288518288932494,50515,2006-12-31,active
35.93311561708668,54.33819547858216,127.12336278252593,-73.88781722153315,50515,2007-12-31,active
44.34579449125576,76.9367226575575,156.89333526388262,32.605201738490834,50515,2008-12-31,active
7.022492235855652,35.92686207662122,133.53368205686573,26.11177240318329,50515,2009-12-31,active
82.07837619725738,127.2001065675516,170.04224407656687,-5.540178466192217,50516,2000-12-31,active
116.91835204947637,151.1874339401857,168.0464642785347,-101.50671649245903,50516,2001-12-31,active
15.541721152089405,62.683210188475755,136.22154354736062,16.45855136538392,50516,2002-12-31,active
43.42996005317323,119.26644856393715,149.81437219806287,5.0529923231231,50516,2003-12-31,active
82.27957554776403,163.20261625285454,171.8626923183444,2.123105725763106,50516,2004-12-31,active
-62.81451555918778,181.81127735370436,109.9749170248259,102.54639452829608,50516,2005-12-31,90+DPD
-77.1627116979698,104.72992493344839,73.91776527447094,-16.49243699412397,50516,2006-12-31,90+DPD
-16.407329952245465,22.418340181507872,109.31595917110445,-18.729375807021768,50516,2007-12-31,active
20.948122494243513,-27.459215694898802,155.72432251363145,85.38762385483535,50516,2008-12-31,active
35.75698883493484,-22.685737842885338,163.47742099665072,81.35713734637217,50516,2009-12-31,active
-28.471338127177127,58.257442024097976,112.90579193271566,27.371399638383135,50516,2010-12-31,90+DPD
-74.95092160769828,-33.25844631571769,67.53091746718314,-50.84303243776433,50516,2011-12-31,active
-36.23488324191648,-24.81801162323524,87.74053866568417,-61.67918302464629,50516,2012-12-31,active
-42.035161670637336,-5.822769853792926,82.55803777618411,-69.06664818641686,50517,2000-12-31,active
67.36026895526734,93.95625798274085,,-83.13564368451668,50517,2001-12-31,active
-24.67170651698345,36.23059115750579,109.11042225626352,1.3330563892522518,50517,2002-12-31,90+DPD
-26.344203966732238,83.02001974241358,119.63390084264901,51.076864637792546,50517,2003-12-31,90+DPD
19.277285272083635,42.897621488543265,124.14990295429976,-44.82064440488381,50517,2004-12-31,active
51.310833221991686,118.28044250965605,155.44945953446256,9.33063508593419,50517,2005-12-31,90+DPD
74.85001155879924,136.61162061034423,172.59739167086437,23.685759228160467,50517,2006-12-31,active
9.328173856740513,31.600879754030586,134.70627581351312,25.28328999203997,50517,2007-12-31,active
-0.16355016886065318,51.962540618565754,104.08175230152224,-81.70176706318664,50517,2008-12-31,active
75.34081764486208,110.6440351301274,149.8126075998944,-75.34907062583478,50518,2000-12-31,active
-12.412879700685226,107.07629457488075,139.02047569090465,99.25254160652352,50518,2001-12-31,90+DPD
-62.522407273794926,-28.249619659651,81.46401793576166,-22.42811377553135,50518,2002-12-31,active
2.9286049446446225,23.886712243161025,111.84407856952794,-56.5518292693194,50518,2003-12-31,active
127.62022164972656,142.7394613239772,166.71805797151407,-134.2127610461596,50518,2004-12-31,active
38.78962667901936,55.34465421307814,152.38777743588653,27.075543659181015,50518,2005-12-31,active
63.765368673722634,101.15298263815387,139.42837514700656,-90.76722652476313,50518,2006-12-31,active
91.31839559446924,114.55789931371278,174.2511400197709,-10.90967211962368,50518,2007-12-31,active
53.220924630692096,109.65845723272736,160.23068977612002,24.8989586446639,50518,2008-12-31,active
14.464634055279374,53.95611007790425,119.42627409367094,-52.81253865465745,50518,2009-12-31,active
15.330152961352393,63.43281013823579,119.22118699003593,-55.769139901814,50519,2000-12-31,active
55.260326728487236,89.76377661561311,145.24645211312153,-44.579983259299375,50519,2001-12-31,active
35.280823118288026,67.85960862207267,123.50689437227456,-87.58442946824731,50519,2002-12-31,active
67.47691559737612,78.16540292614702,,-76.66691747587124,50519,2003-12-31,active
15.480198995307004,-106.63759845295327,159.41462449742963,114.11363079553009,50519,2004-12-31,active
64.23664329369343,112.44554280111946,150.1687176068882,-45.86208856931081,50519,2005-12-31,active
44.770394787253075,83.37523319815223,128.525388899308,-89.82137111550432,50519,2006-12-31,active
-12.201271923658485,7.435420272466365,101.58576036578194,-62.55921728274676,50519,2007-12-31,active
21.325316041388717,-15.841737138700559,150.31562569410823,61.408921113714214,50519,2008-12-31,active
82.40114416951072,127.40688508598416,158.4150279293177,-56.11914888094711,50519,2009-12-31,active
-34.645106915377355,9.494061246246872,94.06692952650637,-38.24085191208162,50519,2010-12-31,90+DPD
-90.11471222172723,-31.525631825533736,61.85170020223995,-36.97417466255617,50519,2011-12-31,active
43.958160062465595,76.66432437859461,121.23077764395264,-119.07141654174342,50520,2000-12-31,active
3.7615503885910595,4.297544624364246,138.77337554657035,56.41429562397867,50520,2001-12-31,active
-46.5636341661672,-88.74385163766279,62.4783342758836,-144.48864004077154,50520,2002-12-31,90+DPD
94.6775445030914,134.1038726330248,174.01015387105087,-20.189638626300983,50520,2003-12-31,active
21.21169510839644,0.38521806285795834,148.72602431412085,55.060853541031015,50520,2004-12-31,active
50.044137205892426,80.0681983748884,,-41.168802690046824,50520,2005-12-31,active
38.318525544081986,14.678339909416671,162.39450457433605,70.66737169129615,50520,2006-12-31,active
7.840971795667177,-6.447098128174121,139.37904794219608,48.6282500220512,50520,2007-12-31,active
33.56636961227119,50.23126647846721,129.0555474036644,-59.70443658097877,50520,2008-12-31,active
665.2902462631198,177.23980457105677,165.80456141250866,-151.4455914909619,50520,2009-12-31,active
61.76477007337485,93.15319380248891,140.04521200147838,-83.17625453914575,50520,2010-12-31,active
45.59845681594308,180.3510309547765,136.51352667347294,-56.69639474947241,50520,2011-12-31,active
-4.039312961581841,50.79231163008187,118.79404418519638,-8.986441931792099,50520,2012-12-31,active
-4.522967575153051,7.741407584182066,111.76996405414403,-38.286323326544846,50520,2013-12-31,active
128.94935466162497,183.53153765503467,189.7992199599047,-38.33382581688573,50520,2014-12-31,active
69.66331431455407,108.38726892151924,149.88448726836717,-60.77753750626992,50520,2015-12-31,active
-9.454244117539174,49.96138994239113,116.69393543743826,-4.357661802694677,50520,2016-12-31,active
11.990126739458413,33.027755090716106,118.41546328289274,-51.13144108850886,50521,2000-12-31,active
-16.33487507041606,-44.27130831886878,122.08311398882216,35.03747112602342,50521,2001-12-31,active
84.97047481868721,125.53394367812548,163.35293621156637,-41.46842180788033,50521,2002-12-31,active
50.83235196690573,155.78911953746993,147.88030406044774,-21.470925721929103,50521,2003-12-31,active
-0.026607343555759957,23.008663331400797,118.51489456122928,-20.570581489306793,50521,2004-12-31,active
-107.347040207366,200.63935745977557,72.1793480412412,53.03114275587346,50521,2005-12-31,90+DPD
72.66105034509249,102.00995318617812,141.35783248091278,-104.88554423540809,50521,2006-12-31,active
39.175424228708565,55.178854339047014,151.62030655698499,22.817874691323077,50521,2007-12-31,active
18.47878603760603,57.208282050787425,141.24515046651834,30.512934704159257,50521,2008-12-31,active
36.8434445556007,79.67599863897635,152.65417033192477,33.36845506689656,50522,2000-12-31,active
-41.356930741668045,-15.361556904519727,82.97689581001742,-69.08054556577667,50522,2001-12-31,90+DPD
-30.268515065933315,12.26638796665975,95.29830361321999,-43.95479893160575,50522,2002-12-31,active
-41.724953561565115,-29.76499989166147,97.5915051319528,-5.749333680394785,50522,2003-12-31,active
-7.8193718701163855,-54.4649863389242,111.82409146370813,-30.41126985475784,50522,2004-12-31,90+DPD
-50.35832263320893,53.55679626047302,88.81138138378952,-20.732169124073014,50522,2005-12-31,90+DPD
-20.8367555398718,51.582143936991514,116.57519532476891,23.795326363477468,50522,2006-12-31,90+DPD
-66.97327017498868,27.81574210486706,71.4366536555885,-53.56066339383139,50522,2007-12-31,90+DPD
-69.18427186398128,,110.48741768550222,121.03628166505686,50522,2008-12-31,90+DPD
34.585140909681236,29.31285525916773,154.35206099337475,45.791189925474434,50522,2009-12-31,active
-7.81233251022556,-39.84921965933001,130.80849275582193,50.98465177062053,50522,2010-12-31,90+DPD
32.95013860948936,21.85535681389877,158.013301350248,65.49901798556814,50522,2011-12-31,active
30.48337506930003,61.551286818577196,134.64363563870418,-27.908241089762402,50522,2012-12-31,active
41.68577477445223,69.71359005890419,153.8906649563632,26.370896431405427,50523,2000-12-31,active
28.52590190891954,-5.735354245171317,155.33670820439818,64.88661966141338,50523,2001-12-31,active
48.818919037661985,64.81345193825133,158.9962625442614,30.222762948867633,50523,2002-12-31,active
61.91473070112494,200.35302679870102,151.88938760894524,-31.732350599513676,50523,2003-12-31,active
31.00325389498156,51.25651219877224,148.3794325572667,29.46997311887956,50523,2004-12-31,active
35.0316205100106,32.76212094690268,155.04880507500252,47.686103215440724,50523,2005-12-31,active
16.369225900315826,58.711999338673586,127.8692222735461,-21.41660208578767,50523,2006-12-31,active
23.97889844355147,16.88205350136571,150.9613458593192,57.83809836646624,50523,2007-12-31,active
44.37180238178689,72.1166188100963,130.5442174387606,-80.29497586593048,50524,2000-12-31,active
82.30251768682189,282.4418143307097,157.7502481987414,-57.0913045075032,50524,2001-12-31,active
-81.45512853027446,-49.78594905068704,78.50378694378675,12.319682630406813,50524,2002-12-31,active
-34.14032859307675,1.9394114062200984,94.32478492776843,-38.48660680266675,50524,2003-12-31,active
28.86297749335981,42.80881453289145,129.31274156230597,-46.84520139253876,50524,2004-12-31,active
-80.78616551412664,173.2462077568995,90.67592774810232,65.07554082419831,50524,2005-12-31,90+DPD
-40.98783110687632,-81.14444812383614,71.63511258953548,-119.24608799578583,50524,2006-12-31,90+DPD
25.42867075891696,86.5216560474729,140.62962248709954,10.696036888782011,50524,2007-12-31,active
921.0838861623508,212.57159352116167,2042.743849379319,-115.15147701350998,50524,2008-12-31,active
-5.386397358200981,16.536542875086138,94.81523200729072,-108.59396791256027,50525,2000-12-31,active
4.0856614316691555,57.87081329772226,119.73953626644911,-25.311790334456127,50525,2001-12-31,active
-22.110637336607464,73.0865276041932,119.07968399182967,37.94664813847125,50525,2002-12-31,90+DPD
37.29683142827358,68.12073292304686,152.24912499683904,30.37262474687713,50525,2003-12-31,active
17.20173461418242,,,46.644792290820945,50525,2004-12-31,active
-67.40738428860557,150.83443982219327,97.68703557435009,61.18291262092558,50525,2005-12-31,90+DPD
37.9474297213173,22.225670508798952,157.66772852655944,51.44796341204723,50525,2006-12-31,active
92.91548253221687,128.71078911661556,170.03181701664818,-32.840706034077655,50525,2007-12-31,active
48.52843839866644,86.28596552508074,137.08334076934983,-62.6167547410373,50525,2008-12-31,active
28.679330067835863,39.61390236750847,150.01861977417087,42.21245830257778,50525,2009-12-31,active
-9.837113426759819,-123.00716019512085,91.02177888419247,-115.09386481117032,50525,2010-12-31,90+DPD
